#./munderdamped_3d_gle --dev=0 --amp=8.0 --omega=5.0 --force=0.0 --mass=1.0 --Dg=0.0001 --tau=0.1 --block=1 --paths=1 --periods=100.0 --trans=80 --samples=1 --spp=100 --algorithm=predcorr --pav=1 --mode=trajectory --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/traj-f0.0-D0.0001-m1.0-a8.0-w5.0-t0.1-t1e2.dat
#t <x> <v> <x^2> <v^2> qnu(q) mu_q Dx Gx EBx
1.192423e+02 -1.307654e+01 2.368607e+00 1.709958e+02 5.610301e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.192549e+02 -1.304678e+01 2.367441e+00 1.702184e+02 5.604778e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.192674e+02 -1.301708e+01 2.359250e+00 1.694444e+02 5.566061e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.192800e+02 -1.298752e+01 2.346261e+00 1.686756e+02 5.504941e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.192926e+02 -1.295813e+01 2.330547e+00 1.679132e+02 5.431451e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.193051e+02 -1.292894e+01 2.315039e+00 1.671575e+02 5.359407e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.193177e+02 -1.289993e+01 2.302053e+00 1.664082e+02 5.299447e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.193303e+02 -1.287106e+01 2.293507e+00 1.656641e+02 5.260173e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.193428e+02 -1.284225e+01 2.290506e+00 1.649235e+02 5.246417e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.193554e+02 -1.281345e+01 2.294601e+00 1.641844e+02 5.265193e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.193680e+02 -1.278453e+01 2.306783e+00 1.634443e+02 5.321247e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.193805e+02 -1.275541e+01 2.327519e+00 1.627006e+02 5.417343e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.193931e+02 -1.272598e+01 2.357201e+00 1.619506e+02 5.556396e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.194057e+02 -1.269611e+01 2.395938e+00 1.611913e+02 5.740520e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.194182e+02 -1.266571e+01 2.442231e+00 1.604203e+02 5.964493e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.194308e+02 -1.263469e+01 2.495645e+00 1.596353e+02 6.228244e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.194434e+02 -1.260296e+01 2.554306e+00 1.588346e+02 6.524478e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.194559e+02 -1.257047e+01 2.615987e+00 1.580168e+02 6.843386e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.194685e+02 -1.253721e+01 2.678294e+00 1.571816e+02 7.173257e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.194811e+02 -1.250318e+01 2.737638e+00 1.563295e+02 7.494664e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.194936e+02 -1.246844e+01 2.790775e+00 1.554621e+02 7.788424e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.195062e+02 -1.243311e+01 2.833252e+00 1.545821e+02 8.027317e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.195188e+02 -1.239732e+01 2.861723e+00 1.536936e+02 8.189461e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.195313e+02 -1.236129e+01 2.872922e+00 1.528016e+02 8.253680e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.195439e+02 -1.232525e+01 2.863672e+00 1.519118e+02 8.200618e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.195564e+02 -1.228946e+01 2.831979e+00 1.510309e+02 8.020105e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.195690e+02 -1.225422e+01 2.776877e+00 1.501660e+02 7.711048e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.195816e+02 -1.221982e+01 2.698248e+00 1.493241e+02 7.280540e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.195942e+02 -1.218655e+01 2.597347e+00 1.485120e+02 6.746209e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.196067e+02 -1.215467e+01 2.476718e+00 1.477360e+02 6.134133e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.196193e+02 -1.212442e+01 2.337971e+00 1.470016e+02 5.466111e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.196319e+02 -1.209601e+01 2.184448e+00 1.463134e+02 4.771812e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.196444e+02 -1.206959e+01 2.019233e+00 1.456751e+02 4.077304e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.196570e+02 -1.204532e+01 1.844564e+00 1.450897e+02 3.402415e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.196695e+02 -1.202328e+01 1.663158e+00 1.445592e+02 2.766093e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.196821e+02 -1.200354e+01 1.477489e+00 1.440851e+02 2.182975e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.196947e+02 -1.198617e+01 1.288481e+00 1.436682e+02 1.660183e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.197073e+02 -1.197117e+01 1.098205e+00 1.433089e+02 1.206055e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.197198e+02 -1.195856e+01 9.073071e-01 1.430072e+02 8.232061e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.197324e+02 -1.194836e+01 7.163526e-01 1.427633e+02 5.131610e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.197449e+02 -1.194055e+01 5.264668e-01 1.425768e+02 2.771673e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.197575e+02 -1.193512e+01 3.376329e-01 1.424471e+02 1.139960e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.197701e+02 -1.193206e+01 1.502937e-01 1.423740e+02 2.258819e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.197826e+02 -1.193134e+01 -3.595985e-02 1.423568e+02 1.293111e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.197952e+02 -1.193295e+01 -2.213230e-01 1.423954e+02 4.898387e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198078e+02 -1.193689e+01 -4.058122e-01 1.424894e+02 1.646836e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198203e+02 -1.194315e+01 -5.897164e-01 1.426388e+02 3.477655e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198329e+02 -1.195171e+01 -7.727100e-01 1.428433e+02 5.970808e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198455e+02 -1.196256e+01 -9.541494e-01 1.431027e+02 9.104010e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198580e+02 -1.197568e+01 -1.133742e+00 1.434168e+02 1.285372e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198706e+02 -1.199103e+01 -1.310960e+00 1.437849e+02 1.718617e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198832e+02 -1.200860e+01 -1.484398e+00 1.442065e+02 2.203437e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198957e+02 -1.202831e+01 -1.652941e+00 1.446803e+02 2.732213e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199083e+02 -1.205010e+01 -1.814879e+00 1.452049e+02 3.293786e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199209e+02 -1.207387e+01 -1.968186e+00 1.457783e+02 3.873758e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199334e+02 -1.209950e+01 -2.110764e+00 1.463978e+02 4.455325e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199460e+02 -1.212683e+01 -2.239746e+00 1.470601e+02 5.016460e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199586e+02 -1.215569e+01 -2.352809e+00 1.477608e+02 5.535710e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199711e+02 -1.218585e+01 -2.447589e+00 1.484951e+02 5.990694e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199837e+02 -1.221708e+01 -2.522069e+00 1.492571e+02 6.360833e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199963e+02 -1.224911e+01 -2.575092e+00 1.500406e+02 6.631097e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200088e+02 -1.228166e+01 -2.605505e+00 1.508391e+02 6.788658e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200214e+02 -1.231445e+01 -2.613043e+00 1.516456e+02 6.827995e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200340e+02 -1.234719e+01 -2.598826e+00 1.524532e+02 6.753895e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200465e+02 -1.237964e+01 -2.564844e+00 1.532554e+02 6.578427e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200591e+02 -1.241155e+01 -2.513525e+00 1.540465e+02 6.317808e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200717e+02 -1.244271e+01 -2.447044e+00 1.548212e+02 5.988024e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200842e+02 -1.247297e+01 -2.368697e+00 1.555751e+02 5.610727e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200968e+02 -1.250219e+01 -2.281230e+00 1.563047e+02 5.204011e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201094e+02 -1.253026e+01 -2.187431e+00 1.570075e+02 4.784856e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201219e+02 -1.255714e+01 -2.090093e+00 1.576818e+02 4.368490e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201345e+02 -1.258279e+01 -1.991308e+00 1.583265e+02 3.965308e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201471e+02 -1.260719e+01 -1.892311e+00 1.589412e+02 3.580843e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201596e+02 -1.263035e+01 -1.794292e+00 1.595258e+02 3.219485e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201722e+02 -1.265230e+01 -1.698774e+00 1.600808e+02 2.885831e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201848e+02 -1.267307e+01 -1.606248e+00 1.606067e+02 2.580034e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201973e+02 -1.269270e+01 -1.517104e+00 1.611045e+02 2.301605e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202099e+02 -1.271122e+01 -1.431696e+00 1.615752e+02 2.049755e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202225e+02 -1.272870e+01 -1.349506e+00 1.620198e+02 1.821166e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202350e+02 -1.274517e+01 -1.270989e+00 1.624393e+02 1.615414e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202476e+02 -1.276067e+01 -1.195751e+00 1.628346e+02 1.429821e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202602e+02 -1.277524e+01 -1.123576e+00 1.632068e+02 1.262423e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202727e+02 -1.278892e+01 -1.054183e+00 1.635566e+02 1.111302e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202853e+02 -1.280175e+01 -9.873000e-01 1.638848e+02 9.747614e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202979e+02 -1.281375e+01 -9.228269e-01 1.641923e+02 8.516095e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203104e+02 -1.282496e+01 -8.604902e-01 1.644796e+02 7.404434e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203230e+02 -1.283540e+01 -8.002486e-01 1.647474e+02 6.403978e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203356e+02 -1.284508e+01 -7.415450e-01 1.649962e+02 5.498889e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203481e+02 -1.285404e+01 -6.844477e-01 1.652264e+02 4.684687e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203607e+02 -1.286229e+01 -6.284809e-01 1.654386e+02 3.949882e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203733e+02 -1.286985e+01 -5.738271e-01 1.656330e+02 3.292775e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203858e+02 -1.287672e+01 -5.204540e-01 1.658100e+02 2.708724e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203984e+02 -1.288294e+01 -4.683822e-01 1.659700e+02 2.193819e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204110e+02 -1.288850e+01 -4.173665e-01 1.661135e+02 1.741948e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204235e+02 -1.289344e+01 -3.678700e-01 1.662407e+02 1.353283e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204361e+02 -1.289776e+01 -3.203431e-01 1.663522e+02 1.026197e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204487e+02 -1.290150e+01 -2.742400e-01 1.664486e+02 7.520758e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204612e+02 -1.290467e+01 -2.303110e-01 1.665304e+02 5.304316e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204738e+02 -1.290730e+01 -1.880249e-01 1.665983e+02 3.535337e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204864e+02 -1.290941e+01 -1.478378e-01 1.666528e+02 2.185602e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204989e+02 -1.291103e+01 -1.101676e-01 1.666946e+02 1.213691e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205115e+02 -1.291219e+01 -7.558845e-02 1.667247e+02 5.713614e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205241e+02 -1.291294e+01 -4.412170e-02 1.667441e+02 1.946724e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205366e+02 -1.291332e+01 -1.600050e-02 1.667540e+02 2.560161e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205492e+02 -1.291337e+01 8.691913e-03 1.667552e+02 7.554935e-05 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205618e+02 -1.291313e+01 2.937082e-02 1.667490e+02 8.626452e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205743e+02 -1.291266e+01 4.600231e-02 1.667368e+02 2.116212e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205869e+02 -1.291200e+01 5.868513e-02 1.667198e+02 3.443944e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205995e+02 -1.291121e+01 6.683476e-02 1.666994e+02 4.466884e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206120e+02 -1.291035e+01 7.006677e-02 1.666772e+02 4.909352e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206246e+02 -1.290948e+01 6.886379e-02 1.666546e+02 4.742221e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206372e+02 -1.290865e+01 6.262596e-02 1.666333e+02 3.922011e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206497e+02 -1.290794e+01 5.063396e-02 1.666149e+02 2.563798e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206623e+02 -1.290741e+01 3.344141e-02 1.666013e+02 1.118328e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206749e+02 -1.290714e+01 1.011524e-02 1.665942e+02 1.023181e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206874e+02 -1.290719e+01 -1.896715e-02 1.665956e+02 3.597526e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207000e+02 -1.290765e+01 -5.416998e-02 1.666075e+02 2.934387e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207126e+02 -1.290860e+01 -9.586286e-02 1.666318e+02 9.189688e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207251e+02 -1.291010e+01 -1.441705e-01 1.666707e+02 2.078514e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207377e+02 -1.291226e+01 -1.993842e-01 1.667265e+02 3.975406e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207503e+02 -1.291516e+01 -2.612902e-01 1.668012e+02 6.827255e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207628e+02 -1.291887e+01 -3.300325e-01 1.668972e+02 1.089215e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207754e+02 -1.292349e+01 -4.055527e-01 1.670167e+02 1.644730e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207880e+02 -1.292911e+01 -4.882686e-01 1.671619e+02 2.384062e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208005e+02 -1.293581e+01 -5.779986e-01 1.673352e+02 3.340824e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208131e+02 -1.294368e+01 -6.746901e-01 1.675389e+02 4.552068e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208257e+02 -1.295281e+01 -7.782044e-01 1.677753e+02 6.056021e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208382e+02 -1.296328e+01 -8.881210e-01 1.680466e+02 7.887589e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208508e+02 -1.297517e+01 -1.004422e+00 1.683551e+02 1.008863e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208634e+02 -1.298856e+01 -1.126686e+00 1.687027e+02 1.269422e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208759e+02 -1.300352e+01 -1.253634e+00 1.690915e+02 1.571598e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208885e+02 -1.302010e+01 -1.384488e+00 1.695229e+02 1.916808e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209011e+02 -1.303833e+01 -1.518533e+00 1.699982e+02 2.305943e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209136e+02 -1.305827e+01 -1.653695e+00 1.705184e+02 2.734707e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209262e+02 -1.307990e+01 -1.788553e+00 1.710837e+02 3.198923e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209388e+02 -1.310320e+01 -1.920751e+00 1.716939e+02 3.689286e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209513e+02 -1.312814e+01 -2.047901e+00 1.723481e+02 4.193899e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209639e+02 -1.315463e+01 -2.167912e+00 1.730443e+02 4.699841e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209765e+02 -1.318257e+01 -2.278850e+00 1.737802e+02 5.193159e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209890e+02 -1.321183e+01 -2.378066e+00 1.745525e+02 5.655196e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210016e+02 -1.324226e+01 -2.464480e+00 1.753573e+02 6.073661e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210142e+02 -1.327368e+01 -2.536278e+00 1.761905e+02 6.432709e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210267e+02 -1.330590e+01 -2.592528e+00 1.770471e+02 6.721200e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210393e+02 -1.333875e+01 -2.634129e+00 1.779221e+02 6.938637e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210518e+02 -1.337202e+01 -2.661467e+00 1.788109e+02 7.083407e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210644e+02 -1.340556e+01 -2.676730e+00 1.797090e+02 7.164882e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210770e+02 -1.343923e+01 -2.681832e+00 1.806128e+02 7.192223e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210895e+02 -1.347291e+01 -2.679570e+00 1.815194e+02 7.180094e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211021e+02 -1.350655e+01 -2.673349e+00 1.824268e+02 7.146794e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211147e+02 -1.354010e+01 -2.665990e+00 1.833342e+02 7.107503e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211273e+02 -1.357356e+01 -2.661165e+00 1.842417e+02 7.081798e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211398e+02 -1.360700e+01 -2.661043e+00 1.851506e+02 7.081152e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211524e+02 -1.364049e+01 -2.668772e+00 1.860630e+02 7.122341e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211649e+02 -1.367414e+01 -2.686177e+00 1.869821e+02 7.215548e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211775e+02 -1.370807e+01 -2.714630e+00 1.879113e+02 7.369215e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211901e+02 -1.374244e+01 -2.755611e+00 1.888547e+02 7.593392e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212026e+02 -1.377741e+01 -2.809412e+00 1.898170e+02 7.892798e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212152e+02 -1.381313e+01 -2.876633e+00 1.908027e+02 8.275019e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212278e+02 -1.384978e+01 -2.955433e+00 1.918164e+02 8.734585e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212403e+02 -1.388747e+01 -3.043382e+00 1.928618e+02 9.262175e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212529e+02 -1.392631e+01 -3.138401e+00 1.939421e+02 9.849560e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212655e+02 -1.396636e+01 -3.236571e+00 1.950593e+02 1.047539e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212780e+02 -1.400764e+01 -3.332917e+00 1.962141e+02 1.110834e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212906e+02 -1.405008e+01 -3.421693e+00 1.974048e+02 1.170798e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213032e+02 -1.409356e+01 -3.497504e+00 1.986284e+02 1.223253e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213157e+02 -1.413787e+01 -3.554426e+00 1.998793e+02 1.263395e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213283e+02 -1.418274e+01 -3.587847e+00 2.011502e+02 1.287265e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213409e+02 -1.422787e+01 -3.594429e+00 2.024323e+02 1.291992e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213534e+02 -1.427290e+01 -3.572073e+00 2.037156e+02 1.275971e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213660e+02 -1.431747e+01 -3.520823e+00 2.049898e+02 1.239620e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213786e+02 -1.436122e+01 -3.443466e+00 2.062447e+02 1.185746e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213911e+02 -1.440386e+01 -3.343427e+00 2.074713e+02 1.117851e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214037e+02 -1.444513e+01 -3.225196e+00 2.086619e+02 1.040189e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214163e+02 -1.448484e+01 -3.093769e+00 2.098105e+02 9.571407e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214288e+02 -1.452284e+01 -2.954468e+00 2.109129e+02 8.728884e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214414e+02 -1.455907e+01 -2.812469e+00 2.119666e+02 7.909983e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214540e+02 -1.459353e+01 -2.670513e+00 2.129710e+02 7.131640e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214665e+02 -1.462622e+01 -2.532667e+00 2.139263e+02 6.414404e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214791e+02 -1.465722e+01 -2.401210e+00 2.148341e+02 5.765811e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214917e+02 -1.468662e+01 -2.277301e+00 2.156967e+02 5.186098e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215042e+02 -1.471451e+01 -2.161853e+00 2.165169e+02 4.673608e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215168e+02 -1.474101e+01 -2.055590e+00 2.172975e+02 4.225451e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215294e+02 -1.476623e+01 -1.958252e+00 2.180416e+02 3.834753e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215419e+02 -1.479028e+01 -1.869300e+00 2.187524e+02 3.494283e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215545e+02 -1.481326e+01 -1.788169e+00 2.194328e+02 3.197547e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215671e+02 -1.483527e+01 -1.714661e+00 2.200853e+02 2.940062e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
