#./overdamped_3d --dev=1 --amp=250.0 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_2.0_50.0_0.99_1.0_0.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
4.105181e+00 1.075339e+00 9.146351e-01 5.962281e+05 4.744441e+01 -7.757431e-02 2.197504e-03
4.233170e+00 1.078655e+00 9.582730e-01 6.303829e+05 5.016087e+01 -6.770128e-02 2.074838e-03
4.365148e+00 1.088594e+00 9.285235e-01 6.390894e+05 5.086433e+01 -4.926682e-02 2.152562e-03
4.501241e+00 1.096063e+00 9.404806e-01 6.210861e+05 4.941920e+01 -4.893494e-02 2.381206e-03
4.641578e+00 1.100806e+00 8.864310e-01 5.836104e+05 4.644237e+01 -5.938238e-02 2.363682e-03
4.786289e+00 1.098256e+00 1.001703e+00 6.526263e+05 5.193481e+01 -5.430645e-02 2.111554e-03
4.935513e+00 1.113315e+00 9.960679e-01 6.529715e+05 5.196505e+01 -6.931800e-02 2.381563e-03
5.089388e+00 1.124987e+00 9.608466e-01 6.406743e+05 5.097860e+01 -1.715487e-02 2.303123e-03
5.248061e+00 1.122862e+00 9.224090e-01 5.939284e+05 4.726265e+01 -3.889424e-02 1.993537e-03
5.411681e+00 1.135821e+00 9.439061e-01 5.989012e+05 4.766182e+01 -2.806562e-02 2.182841e-03
5.580403e+00 1.142458e+00 9.734558e-01 6.583816e+05 5.239476e+01 -1.690805e-02 2.158046e-03
5.754384e+00 1.146564e+00 9.588512e-01 5.935312e+05 4.722446e+01 -3.915530e-02 2.004385e-03
5.933790e+00 1.156726e+00 9.657028e-01 6.113576e+05 4.865144e+01 -7.587671e-04 2.422214e-03
