#./overdamped_3d --dev=0 --amp=120 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=20.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_20.0_5.0_0.99_1.0_0.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
5.933778e+01 3.620840e-01 1.000489e+00 8.206506e+05 6.530581e+01 4.080200e-02 2.590895e-03
6.118777e+01 3.641054e-01 9.356753e-01 7.348635e+05 5.847890e+01 -2.822679e-02 2.225757e-03
6.309543e+01 3.561280e-01 9.251016e-01 6.978361e+05 5.553175e+01 6.933212e-03 2.214789e-03
6.506258e+01 3.528637e-01 9.837114e-01 7.673596e+05 6.106461e+01 -4.595429e-02 2.409577e-03
6.709105e+01 3.467917e-01 9.797124e-01 7.986396e+05 6.355320e+01 -4.184997e-02 2.276421e-03
6.918276e+01 3.481111e-01 9.141074e-01 7.529412e+05 5.991730e+01 -5.984950e-02 2.485275e-03
7.133969e+01 3.406334e-01 8.655414e-01 6.849223e+05 5.450436e+01 -3.157514e-02 2.395511e-03
7.356387e+01 3.381684e-01 9.649944e-01 7.481329e+05 5.953473e+01 -2.930719e-02 2.516747e-03
7.585738e+01 3.312664e-01 9.267013e-01 7.233064e+05 5.755902e+01 -1.655585e-02 2.416372e-03
7.822240e+01 3.265007e-01 9.874545e-01 7.870080e+05 6.262831e+01 -3.342181e-02 2.332926e-03
8.066116e+01 3.254554e-01 9.296655e-01 7.327004e+05 5.830685e+01 9.277070e-02 2.509713e-03
8.317596e+01 3.201575e-01 1.005993e+00 7.410302e+05 5.896914e+01 -2.719378e-02 2.400994e-03
8.576916e+01 3.318124e-01 9.339398e-01 7.694680e+05 6.123224e+01 -1.074082e-02 2.372980e-03
8.844320e+01 3.100804e-01 9.290990e-01 7.498431e+05 5.967105e+01 -3.362572e-02 2.324343e-03
